iteration,particle_1_fitness,particle_2_fitness,particle_3_fitness
1,-39.07,-75.14,-87.17
2,-39.07,-45.08,-48.91
3,-39.07,-45.08,-41.85
4,-39.07,-104.0,-53.5
5,-39.07,-45.08,-53.0
6,-39.07,-45.08,-39.07
7,-39.07,-75.14,-75.14
8,-39.07,-104.0,-41.85
9,-39.07,-48.91,-36.67
10,-48.91,-104.0,-48.91
11,-104.0,-53.5,-36.67
12,-75.14,-39.07,-36.67
13,-45.08,-53.5,-36.67
14,-75.14,-104.0,-36.67
15,-36.67,-75.14,-36.67
16,-45.08,-36.67,-36.67
17,-45.08,-53.5,-36.67
18,-39.07,-87.17,-36.67
19,-39.07,-66.12,-36.67
20,-39.07,-59.11,-36.67
21,-48.91,-45.08,-36.67
22,-45.08,-48.91,-36.67
23,-48.91,-36.67,-36.67
24,-45.08,-36.67,-36.67
25,-48.91,-36.67,-36.67
26,-36.67,-36.67,-36.67
27,-36.67,-36.67,-36.67
28,-36.67,-36.67,-36.67
29,-36.67,-36.67,-36.67
30,-36.67,-36.67,-36.67
31,-36.67,-36.67,-36.67
32,-48.91,-45.08,-36.67
33,-45.08,-36.67,-36.67
34,-36.67,-36.67,-36.67
35,-36.67,-36.67,-36.67
36,-36.67,-36.67,-36.67
37,-36.67,-36.67,-36.67
38,-36.67,-36.67,-36.67
39,-48.91,-45.08,-36.67
40,-48.91,-36.67,-36.67
41,-36.67,-36.67,-36.67
42,-36.67,-36.67,-36.67
43,-36.67,-36.67,-36.67
44,-36.67,-36.67,-36.67
45,-48.91,-36.67,-36.67
46,-45.08,-36.67,-36.67
47,-36.67,-36.67,-36.67
48,-36.67,-36.67,-36.67
49,-36.67,-36.67,-36.67
50,-36.67,-36.67,-36.67
51,-36.67,-36.67,-36.67
52,-48.91,-36.67,-36.67
53,-36.67,-45.08,-36.67
54,-36.67,-36.67,-36.67
55,-36.67,-36.67,-36.67
56,-48.91,-36.67,-36.67
57,-36.67,-36.67,-36.67
58,-36.67,-36.67,-36.67
59,-36.67,-36.67,-36.67
60,-36.67,-36.67,-36.67
61,-36.67,-36.67,-36.67
62,-36.67,-36.67,-36.67
63,-36.67,-36.67,-36.67
64,-36.67,-36.67,-36.67
65,-48.91,-36.67,-36.67
66,-48.91,-36.67,-36.67
67,-36.67,-45.08,-36.67
68,-36.67,-48.91,-36.67
69,-36.67,-36.67,-36.67
70,-36.67,-45.08,-36.67
71,-36.67,-48.91,-36.67
72,-48.91,-45.08,-36.67
73,-45.08,-36.67,-36.67
74,-48.91,-36.67,-36.67
75,-36.67,-36.67,-36.67
76,-36.67,-36.67,-36.67
77,-48.91,-36.67,-36.67
78,-45.08,-36.67,-36.67
79,-36.67,-45.08,-36.67
80,-36.67,-45.08,-36.67
81,-36.67,-36.67,-36.67
82,-36.67,-36.67,-36.67
83,-36.67,-36.67,-36.67
84,-36.67,-45.08,-36.67
85,-36.67,-36.67,-36.67
86,-48.91,-36.67,-36.67
87,-48.91,-36.67,-36.67
88,-36.67,-36.67,-36.67
89,-36.67,-36.67,-36.67
90,-36.67,-36.67,-36.67
91,-36.67,-36.67,-36.67
92,-36.67,-36.67,-36.67
93,-48.91,-36.67,-36.67
94,-45.08,-36.67,-36.67
95,-45.08,-36.67,-36.67
96,-36.67,-36.67,-36.67
97,-48.91,-36.67,-36.67
98,-45.08,-36.67,-36.67
99,-48.91,-36.67,-36.67
100,-48.91,-36.67,-36.67
101,-45.08,-36.67,-36.67
102,-48.91,-36.67,-36.67
103,-48.91,-36.67,-36.67
104,-36.67,-36.67,-36.67
105,-36.67,-36.67,-36.67
106,-36.67,-36.67,-36.67
107,-36.67,-36.67,-36.67
108,-36.67,-45.08,-36.67
109,-36.67,-45.08,-36.67
110,-36.67,-36.67,-36.67
111,-36.67,-36.67,-36.67
112,-36.67,-36.67,-36.67
113,-36.67,-36.67,-36.67
114,-48.91,-36.67,-36.67
115,-36.67,-36.67,-36.67
116,-36.67,-36.67,-36.67
117,-36.67,-36.67,-36.67
118,-48.91,-36.67,-36.67
119,-45.08,-36.67,-36.67
120,-48.91,-36.67,-36.67
121,-48.91,-36.67,-36.67
122,-48.91,-36.67,-36.67
123,-45.08,-36.67,-36.67
124,-36.67,-36.67,-36.67
125,-48.91,-36.67,-36.67
126,-36.67,-36.67,-36.67
127,-36.67,-36.67,-36.67
128,-36.67,-36.67,-36.67
129,-36.67,-36.67,-36.67
130,-36.67,-36.67,-36.67
131,-36.67,-36.67,-36.67
132,-36.67,-36.67,-36.67
133,-36.67,-36.67,-36.67
134,-36.67,-36.67,-36.67
135,-36.67,-36.67,-36.67
136,-36.67,-36.67,-36.67
137,-36.67,-36.67,-36.67
138,-36.67,-36.67,-36.67
139,-48.91,-36.67,-36.67
140,-45.08,-36.67,-36.67
141,-36.67,-36.67,-36.67
142,-48.91,-36.67,-36.67
143,-48.91,-36.67,-36.67
144,-36.67,-36.67,-36.67
145,-36.67,-36.67,-36.67
146,-48.91,-36.67,-36.67
147,-45.08,-36.67,-36.67
148,-36.67,-36.67,-36.67
149,-36.67,-36.67,-36.67
150,-36.67,-36.67,-36.67
